Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,timestamp,Max_Pain
LICI,2025-12-30,840.0,18.15,90300.0,1.85,322000.0,2025-12-23 21:08,9883
LICI,2025-12-30,850.0,10.25,235200.0,4.1,399700.0,2025-12-23 21:08,7719
LICI,2025-12-30,860.0,5.15,536900.0,8.6,350700.0,2025-12-23 21:08,6162
LICI,2025-12-30,870.0,2.5,676900.0,16.05,284200.0,2025-12-23 21:08,5391
LICI,2025-12-30,880.0,1.4,597800.0,25.25,313600.0,2025-12-23 21:08,5319
LICI,2025-12-30,890.0,0.9,566300.0,34.5,179200.0,2025-12-23 21:08,5737
LICI,2025-12-30,900.0,0.65,1569400.0,45.65,456400.0,2025-12-23 21:08,7042
LICI,2025-12-30,910.0,0.5,336000.0,63.25,86800.0,2025-12-23 21:08,8958
LICI,2025-12-30,920.0,0.45,1287300.0,63.75,156100.0,2025-12-23 21:08,12746
LICI,2025-12-30,930.0,0.4,420700.0,86.05,28000.0,2025-12-23 21:08,17573
LICI,2025-12-30,940.0,0.35,196000.0,90.15,97300.0,2025-12-23 21:08,23561
LICI,2025-12-30,950.0,0.3,598500.0,92.55,23800.0,2025-12-23 21:08,29197
LICI,2025-12-30,960.0,0.3,149100.0,105.0,4900.0,2025-12-23 21:08,36122
LICI,2025-12-30,970.0,0.2,108500.0,69.0,2800.0,2025-12-23 21:08,43357
LICI,2025-12-30,980.0,0.4,115500.0,111.4,14700.0,2025-12-23 21:08,50734
LICI,2025-12-30,990.0,0.25,6300.0,87.0,7000.0,2025-12-23 21:08,58098
LICI,2025-12-30,1000.0,0.1,175000.0,143.0,26600.0,2025-12-23 21:08,65574
LICI,2025-12-30,1010.0,0.6,35700.0,0.0,0.0,2025-12-23 21:08,72934
LICI,2025-12-30,1020.0,0.05,19600.0,123.65,0.0,2025-12-23 21:08,80710
LICI,2025-12-30,1040.0,0.1,15400.0,140.3,1400.0,2025-12-23 21:08,96298
LICI,2025-12-30,1060.0,0.1,7700.0,0.0,0.0,2025-12-23 21:08,111900
LODHA,2025-12-30,920.0,176.75,2700.0,0.0,0.0,2025-12-23 21:08,35679
LODHA,2025-12-30,940.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,31629
LODHA,2025-12-30,960.0,137.25,0.0,0.5,21600.0,2025-12-23 21:08,27531
LODHA,2025-12-30,980.0,107.0,3600.0,0.8,64350.0,2025-12-23 21:08,23475
LODHA,2025-12-30,1000.0,85.95,22050.0,0.75,253800.0,2025-12-23 21:08,19590
LODHA,2025-12-30,1020.0,76.0,450.0,1.1,111150.0,2025-12-23 21:08,16394
LODHA,2025-12-30,1040.0,45.6,28800.0,1.95,140850.0,2025-12-23 21:08,13241
LODHA,2025-12-30,1060.0,27.7,59850.0,4.5,216450.0,2025-12-23 21:08,10541
LODHA,2025-12-30,1080.0,14.0,121500.0,10.5,197100.0,2025-12-23 21:08,8357
LODHA,2025-12-30,1100.0,6.1,592200.0,22.45,207000.0,2025-12-23 21:08,6706
LODHA,2025-12-30,1120.0,2.6,266400.0,39.05,58050.0,2025-12-23 21:08,6586
LODHA,2025-12-30,1140.0,1.35,606600.0,57.85,125550.0,2025-12-23 21:08,7062
LODHA,2025-12-30,1160.0,1.0,746100.0,75.0,186750.0,2025-12-23 21:08,8514
LODHA,2025-12-30,1180.0,0.75,420750.0,97.1,197550.0,2025-12-23 21:08,11151
LODHA,2025-12-30,1200.0,0.55,660150.0,114.1,149850.0,2025-12-23 21:08,14463
LODHA,2025-12-30,1220.0,0.55,139950.0,137.2,24750.0,2025-12-23 21:08,19609
LODHA,2025-12-30,1240.0,0.45,119700.0,154.0,23400.0,2025-12-23 21:08,26426
LODHA,2025-12-30,1260.0,0.3,107550.0,172.05,22950.0,2025-12-23 21:08,33506
LODHA,2025-12-30,1280.0,0.3,47250.0,183.1,21600.0,2025-12-23 21:08,40810
LODHA,2025-12-30,1300.0,0.35,137250.0,216.3,27450.0,2025-12-23 21:08,48250
LODHA,2025-12-30,1320.0,0.05,14400.0,0.0,0.0,2025-12-23 21:08,55824
LODHA,2025-12-30,1340.0,0.1,22950.0,0.0,0.0,2025-12-23 21:08,64016
LODHA,2025-12-30,1360.0,0.05,14850.0,262.75,1350.0,2025-12-23 21:08,72254
LT,2025-12-30,3200.0,882.0,875.0,0.25,11025.0,2025-12-23 21:08,207858
LT,2025-12-30,3280.0,770.0,2450.0,0.0,0.0,2025-12-23 21:08,183769
LT,2025-12-30,3360.0,0.0,0.0,0.2,8575.0,2025-12-23 21:08,159812
LT,2025-12-30,3400.0,683.0,8925.0,0.6,350.0,2025-12-23 21:08,147773
LT,2025-12-30,3440.0,0.0,0.0,3.0,350.0,2025-12-23 21:08,136381
LT,2025-12-30,3480.0,0.0,0.0,0.2,525.0,2025-12-23 21:08,124381
LT,2025-12-30,3520.0,545.0,350.0,0.2,0.0,2025-12-23 21:08,112383
LT,2025-12-30,3560.0,0.0,0.0,0.05,4025.0,2025-12-23 21:08,100405
LT,2025-12-30,3600.0,469.0,7350.0,0.55,75425.0,2025-12-23 21:08,88425
LT,2025-12-30,3640.0,0.0,0.0,0.95,4725.0,2025-12-23 21:08,77116
LT,2025-12-30,3660.0,407.0,350.0,0.5,1050.0,2025-12-23 21:08,71300
LT,2025-12-30,3680.0,0.0,0.0,0.4,47425.0,2025-12-23 21:08,65502
LT,2025-12-30,3700.0,389.0,15750.0,0.65,128450.0,2025-12-23 21:08,59783
LT,2025-12-30,3720.0,0.0,0.0,1.35,12950.0,2025-12-23 21:08,54958
LT,2025-12-30,3740.0,340.0,700.0,1.05,5250.0,2025-12-23 21:08,49553
LT,2025-12-30,3760.0,318.0,175.0,0.75,125300.0,2025-12-23 21:08,44185
LT,2025-12-30,3780.0,286.05,175.0,0.8,222950.0,2025-12-23 21:08,39040
LT,2025-12-30,3800.0,270.9,40250.0,1.25,211575.0,2025-12-23 21:08,34333
LT,2025-12-30,3820.0,0.0,0.0,1.65,39375.0,2025-12-23 21:08,31207
LT,2025-12-30,3840.0,228.0,525.0,0.0,0.0,2025-12-23 21:08,27088
LT,2025-12-30,3860.0,223.0,2275.0,1.7,57925.0,2025-12-23 21:08,22990
LT,2025-12-30,3880.0,131.55,9275.0,2.0,44800.0,2025-12-23 21:08,19040
LT,2025-12-30,3900.0,165.7,169225.0,2.4,241850.0,2025-12-23 21:08,15271
LT,2025-12-30,3920.0,170.3,6475.0,2.8,28525.0,2025-12-23 21:08,14957
LT,2025-12-30,3940.0,127.5,4900.0,3.65,56875.0,2025-12-23 21:08,12069
LT,2025-12-30,3960.0,113.35,23275.0,4.7,82425.0,2025-12-23 21:08,9244
LT,2025-12-30,3980.0,93.0,35350.0,6.2,86275.0,2025-12-23 21:08,6814
LT,2025-12-30,4000.0,75.25,369600.0,8.45,344575.0,2025-12-23 21:08,4678
LT,2025-12-30,4020.0,59.95,124075.0,12.3,147350.0,2025-12-23 21:08,6184
LT,2025-12-30,4040.0,45.7,419650.0,18.5,147875.0,2025-12-23 21:08,6306
LT,2025-12-30,4060.0,33.65,597625.0,26.3,179900.0,2025-12-23 21:08,8645
LT,2025-12-30,4080.0,24.0,295575.0,36.75,131075.0,2025-12-23 21:08,12432
LT,2025-12-30,4100.0,17.5,831075.0,48.35,335825.0,2025-12-23 21:08,15763
LT,2025-12-30,4120.0,11.3,226800.0,63.45,53900.0,2025-12-23 21:08,21030
LT,2025-12-30,4140.0,8.0,233975.0,80.0,38675.0,2025-12-23 21:08,26942
LT,2025-12-30,4160.0,5.4,85750.0,97.55,54600.0,2025-12-23 21:08,33363
LT,2025-12-30,4180.0,4.2,248850.0,115.0,11025.0,2025-12-23 21:08,39701
LT,2025-12-30,4200.0,3.15,380975.0,139.7,36575.0,2025-12-23 21:08,47022
LT,2025-12-30,4220.0,2.6,31500.0,158.15,2625.0,2025-12-23 21:08,54810
LT,2025-12-30,4240.0,2.0,49875.0,235.0,10150.0,2025-12-23 21:08,63024
LT,2025-12-30,4260.0,1.6,36925.0,170.75,19075.0,2025-12-23 21:08,71162
LT,2025-12-30,4280.0,1.3,32725.0,215.0,11025.0,2025-12-23 21:08,79322
LT,2025-12-30,4300.0,1.15,187600.0,249.6,175.0,2025-12-23 21:08,87655
LT,2025-12-30,4320.0,0.9,128800.0,205.5,350.0,2025-12-23 21:08,96615
LT,2025-12-30,4340.0,1.35,4550.0,0.0,0.0,2025-12-23 21:08,105820
LT,2025-12-30,4360.0,0.75,47425.0,0.0,0.0,2025-12-23 21:08,115030
LT,2025-12-30,4400.0,0.75,340200.0,345.0,8400.0,2025-12-23 21:08,133642
LT,2025-12-30,4440.0,0.4,220150.0,0.0,0.0,2025-12-23 21:08,153381
LT,2025-12-30,4480.0,0.1,146300.0,472.0,1225.0,2025-12-23 21:08,174274
LT,2025-12-30,4520.0,0.1,29925.0,468.15,175.0,2025-12-23 21:08,195691
LT,2025-12-30,4560.0,0.6,350.0,0.0,0.0,2025-12-23 21:08,217278
LTIM,2025-12-30,4800.0,1445.0,0.0,0.65,0.0,2025-12-23 21:08,73596
LTIM,2025-12-30,5000.0,1055.4,2250.0,0.75,1350.0,2025-12-23 21:08,59025
LTIM,2025-12-30,5050.0,0.0,0.0,6.95,1350.0,2025-12-23 21:08,55638
LTIM,2025-12-30,5100.0,1065.7,0.0,0.35,5400.0,2025-12-23 21:08,52019
LTIM,2025-12-30,5150.0,0.0,0.0,12.6,900.0,2025-12-23 21:08,48427
LTIM,2025-12-30,5200.0,670.95,1650.0,1.0,13650.0,2025-12-23 21:08,44840
LTIM,2025-12-30,5300.0,799.0,2250.0,2.0,17250.0,2025-12-23 21:08,37929
LTIM,2025-12-30,5350.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,34693
LTIM,2025-12-30,5400.0,682.5,3750.0,2.0,14700.0,2025-12-23 21:08,31280
LTIM,2025-12-30,5450.0,640.8,0.0,2.5,1950.0,2025-12-23 21:08,28213
LTIM,2025-12-30,5500.0,425.0,300.0,2.15,20850.0,2025-12-23 21:08,24902
LTIM,2025-12-30,5550.0,363.95,150.0,5.35,5700.0,2025-12-23 21:08,21706
LTIM,2025-12-30,5600.0,332.0,1950.0,4.0,23550.0,2025-12-23 21:08,18533
LTIM,2025-12-30,5650.0,0.0,0.0,6.3,45300.0,2025-12-23 21:08,15540
LTIM,2025-12-30,5700.0,465.95,8850.0,4.0,79800.0,2025-12-23 21:08,12690
LTIM,2025-12-30,5750.0,348.0,0.0,5.6,18150.0,2025-12-23 21:08,10692
LTIM,2025-12-30,5800.0,398.0,9750.0,5.85,30450.0,2025-12-23 21:08,8394
LTIM,2025-12-30,5850.0,344.15,4950.0,7.0,9900.0,2025-12-23 21:08,6678
LTIM,2025-12-30,5900.0,279.45,19650.0,8.7,85200.0,2025-12-23 21:08,4829
LTIM,2025-12-30,5950.0,268.3,9450.0,10.5,20100.0,2025-12-23 21:08,3816
LTIM,2025-12-30,6000.0,205.3,34050.0,13.75,103650.0,2025-12-23 21:08,2709
LTIM,2025-12-30,6050.0,156.65,12000.0,19.4,18900.0,2025-12-23 21:08,2613
LTIM,2025-12-30,6100.0,124.7,49950.0,29.15,68550.0,2025-12-23 21:08,2267
LTIM,2025-12-30,6150.0,86.4,12150.0,45.0,40050.0,2025-12-23 21:08,2786
LTIM,2025-12-30,6200.0,59.5,68250.0,68.55,34500.0,2025-12-23 21:08,3067
LTIM,2025-12-30,6250.0,39.25,57600.0,98.0,19800.0,2025-12-23 21:08,4106
LTIM,2025-12-30,6300.0,24.95,129600.0,135.6,28500.0,2025-12-23 21:08,5395
LTIM,2025-12-30,6350.0,16.3,49050.0,177.15,8700.0,2025-12-23 21:08,7380
LTIM,2025-12-30,6400.0,10.75,85650.0,218.5,6600.0,2025-12-23 21:08,9642
LTIM,2025-12-30,6450.0,6.7,22350.0,270.6,750.0,2025-12-23 21:08,12387
LTIM,2025-12-30,6500.0,5.3,77100.0,311.95,2700.0,2025-12-23 21:08,15295
LTIM,2025-12-30,6550.0,3.5,15600.0,0.0,0.0,2025-12-23 21:08,18563
LTIM,2025-12-30,6600.0,3.95,50400.0,408.85,300.0,2025-12-23 21:08,21959
LTIM,2025-12-30,6650.0,2.6,24300.0,0.0,0.0,2025-12-23 21:08,25610
LTIM,2025-12-30,6700.0,2.85,27150.0,0.0,0.0,2025-12-23 21:08,29381
LTIM,2025-12-30,6750.0,2.6,24450.0,0.0,0.0,2025-12-23 21:08,33290
LTIM,2025-12-30,6800.0,0.95,124500.0,0.0,0.0,2025-12-23 21:08,37319
LTIM,2025-12-30,6850.0,3.0,9150.0,0.0,0.0,2025-12-23 21:08,41977
LTIM,2025-12-30,6900.0,6.95,8550.0,0.0,0.0,2025-12-23 21:08,46671
LTIM,2025-12-30,7000.0,0.9,19800.0,0.0,0.0,2025-12-23 21:08,56144
LTIM,2025-12-30,7100.0,2.35,1050.0,0.0,0.0,2025-12-23 21:08,65812
LTF,2025-12-30,235.0,71.0,35696.0,0.0,0.0,2025-12-23 21:08,126167
LTF,2025-12-30,240.0,63.55,133860.0,0.05,53544.0,2025-12-23 21:08,114427
LTF,2025-12-30,245.0,50.0,4462.0,0.0,0.0,2025-12-23 21:08,103377
LTF,2025-12-30,247.5,0.0,0.0,0.25,4462.0,2025-12-23 21:08,97450
LTF,2025-12-30,250.0,51.5,223100.0,0.1,84778.0,2025-12-23 21:08,91502
LTF,2025-12-30,255.0,38.0,4462.0,0.05,107088.0,2025-12-23 21:08,80909
LTF,2025-12-30,257.5,0.0,0.0,0.15,93702.0,2025-12-23 21:08,75082
LTF,2025-12-30,260.0,39.5,49082.0,0.05,352498.0,2025-12-23 21:08,69261
LTF,2025-12-30,262.5,37.35,4462.0,0.0,0.0,2025-12-23 21:08,63734
LTF,2025-12-30,265.0,40.0,84778.0,0.1,495282.0,2025-12-23 21:08,58033
LTF,2025-12-30,267.5,0.0,0.0,0.2,89240.0,2025-12-23 21:08,52794
LTF,2025-12-30,270.0,33.7,214176.0,0.1,1401068.0,2025-12-23 21:08,47241
LTF,2025-12-30,272.5,11.4,4462.0,0.15,138322.0,2025-12-23 21:08,42802
LTF,2025-12-30,275.0,29.0,58006.0,0.25,1940970.0,2025-12-23 21:08,37694
LTF,2025-12-30,277.5,9.15,4462.0,0.25,156170.0,2025-12-23 21:08,33202
LTF,2025-12-30,280.0,24.0,281106.0,0.25,1401068.0,2025-12-23 21:08,28631
LTF,2025-12-30,282.5,7.15,4462.0,0.2,330188.0,2025-12-23 21:08,25120
LTF,2025-12-30,285.0,15.85,165094.0,0.3,1695560.0,2025-12-23 21:08,21049
LTF,2025-12-30,287.5,16.65,53544.0,0.35,379270.0,2025-12-23 21:08,17658
LTF,2025-12-30,290.0,14.2,727306.0,0.45,2485334.0,2025-12-23 21:08,14240
LTF,2025-12-30,292.5,12.5,160632.0,0.7,481896.0,2025-12-23 21:08,12471
LTF,2025-12-30,295.0,9.85,437276.0,1.0,1276132.0,2025-12-23 21:08,10108
LTF,2025-12-30,297.5,7.35,227562.0,1.45,718382.0,2025-12-23 21:08,8309
LTF,2025-12-30,300.0,5.85,3364348.0,2.05,4042572.0,2025-12-23 21:08,6507
LTF,2025-12-30,302.5,4.5,1044108.0,3.05,1026260.0,2025-12-23 21:08,7633
LTF,2025-12-30,305.0,3.3,2628118.0,4.35,1436764.0,2025-12-23 21:08,8294
LTF,2025-12-30,307.5,2.25,1213664.0,6.05,441738.0,2025-12-23 21:08,10057
LTF,2025-12-30,310.0,1.65,4578012.0,7.8,1195816.0,2025-12-23 21:08,11997
LTF,2025-12-30,312.5,1.2,1209202.0,9.8,223100.0,2025-12-23 21:08,15198
LTF,2025-12-30,315.0,0.85,3230488.0,11.95,401580.0,2025-12-23 21:08,18860
LTF,2025-12-30,317.5,0.6,763002.0,13.9,116012.0,2025-12-23 21:08,23298
LTF,2025-12-30,320.0,0.4,3676688.0,16.75,1267208.0,2025-12-23 21:08,28046
LTF,2025-12-30,322.5,0.35,477434.0,26.35,13386.0,2025-12-23 21:08,32171
LTF,2025-12-30,325.0,0.3,1240436.0,16.45,53544.0,2025-12-23 21:08,38374
LTF,2025-12-30,327.5,0.3,401580.0,0.0,0.0,2025-12-23 21:08,44869
LTF,2025-12-30,330.0,0.2,2222076.0,28.9,116012.0,2025-12-23 21:08,51527
LTF,2025-12-30,332.5,0.25,267720.0,0.0,0.0,2025-12-23 21:08,58467
LTF,2025-12-30,335.0,0.15,803160.0,0.0,0.0,2025-12-23 21:08,65771
LTF,2025-12-30,337.5,0.15,240948.0,0.0,0.0,2025-12-23 21:08,73282
LTF,2025-12-30,340.0,0.1,1570624.0,42.75,4462.0,2025-12-23 21:08,80844
LTF,2025-12-30,345.0,0.05,1517080.0,0.0,0.0,2025-12-23 21:08,96746
LUPIN,2025-12-30,1720.0,0.0,0.0,0.1,425.0,2025-12-23 21:08,59062
LUPIN,2025-12-30,1760.0,358.8,1275.0,0.0,0.0,2025-12-23 21:08,50106
LUPIN,2025-12-30,1780.0,0.0,0.0,0.25,26775.0,2025-12-23 21:08,45677
LUPIN,2025-12-30,1800.0,303.5,850.0,0.1,121550.0,2025-12-23 21:08,41254
LUPIN,2025-12-30,1820.0,0.0,0.0,0.7,16575.0,2025-12-23 21:08,37102
LUPIN,2025-12-30,1840.0,258.0,1275.0,0.35,75650.0,2025-12-23 21:08,32957
LUPIN,2025-12-30,1860.0,0.0,0.0,0.5,26350.0,2025-12-23 21:08,28998
LUPIN,2025-12-30,1880.0,166.55,425.0,0.7,25925.0,2025-12-23 21:08,25059
LUPIN,2025-12-30,1900.0,211.0,11475.0,0.85,90100.0,2025-12-23 21:08,21180
LUPIN,2025-12-30,1920.0,0.0,0.0,1.25,85850.0,2025-12-23 21:08,17733
LUPIN,2025-12-30,1940.0,110.0,850.0,1.25,99025.0,2025-12-23 21:08,14213
LUPIN,2025-12-30,1960.0,152.9,9775.0,1.4,93075.0,2025-12-23 21:08,10900
LUPIN,2025-12-30,1980.0,147.8,27625.0,1.6,85850.0,2025-12-23 21:08,7932
LUPIN,2025-12-30,2000.0,111.75,113900.0,1.75,409275.0,2025-12-23 21:08,5449
LUPIN,2025-12-30,2020.0,106.0,25075.0,2.15,149175.0,2025-12-23 21:08,4819
LUPIN,2025-12-30,2040.0,74.7,83300.0,2.85,172550.0,2025-12-23 21:08,3571
LUPIN,2025-12-30,2060.0,55.75,75650.0,3.95,149175.0,2025-12-23 21:08,3173
LUPIN,2025-12-30,2080.0,38.6,57800.0,7.05,102000.0,2025-12-23 21:08,3015
LUPIN,2025-12-30,2100.0,24.0,223550.0,13.2,190400.0,2025-12-23 21:08,2965
LUPIN,2025-12-30,2120.0,14.0,175100.0,22.95,124950.0,2025-12-23 21:08,3876
LUPIN,2025-12-30,2140.0,7.95,478975.0,36.5,115600.0,2025-12-23 21:08,5061
LUPIN,2025-12-30,2160.0,4.5,197200.0,51.0,21250.0,2025-12-23 21:08,7436
LUPIN,2025-12-30,2180.0,2.35,116025.0,58.7,8075.0,2025-12-23 21:08,10269
LUPIN,2025-12-30,2200.0,1.75,421600.0,96.15,26350.0,2025-12-23 21:08,13349
LUPIN,2025-12-30,2220.0,1.1,70125.0,157.0,1700.0,2025-12-23 21:08,17167
LUPIN,2025-12-30,2240.0,0.95,94775.0,161.0,0.0,2025-12-23 21:08,21288
LUPIN,2025-12-30,2260.0,1.0,78625.0,148.35,850.0,2025-12-23 21:08,25627
LUPIN,2025-12-30,2280.0,0.85,99025.0,178.35,7225.0,2025-12-23 21:08,30111
LUPIN,2025-12-30,2300.0,0.75,91800.0,0.0,0.0,2025-12-23 21:08,34692
LUPIN,2025-12-30,2320.0,0.7,108375.0,200.7,11475.0,2025-12-23 21:08,39584
LUPIN,2025-12-30,2360.0,0.3,126650.0,266.4,2125.0,2025-12-23 21:08,49610
LUPIN,2025-12-30,2400.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,60322
LUPIN,2025-12-30,2440.0,5.0,2550.0,0.0,0.0,2025-12-23 21:08,71086
M&M,2025-12-30,2800.0,0.0,0.0,0.2,2600.0,2025-12-23 21:08,228066
M&M,2025-12-30,3000.0,624.35,94000.0,0.4,43200.0,2025-12-23 21:08,165086
M&M,2025-12-30,3100.0,521.0,600.0,0.3,38200.0,2025-12-23 21:08,140836
M&M,2025-12-30,3150.0,0.0,0.0,0.55,12000.0,2025-12-23 21:08,126001
M&M,2025-12-30,3200.0,421.05,400.0,0.2,174400.0,2025-12-23 21:08,111195
M&M,2025-12-30,3250.0,480.0,400.0,0.7,72200.0,2025-12-23 21:08,97277
M&M,2025-12-30,3300.0,335.0,3600.0,1.2,161200.0,2025-12-23 21:08,83724
M&M,2025-12-30,3350.0,263.0,1400.0,1.05,100200.0,2025-12-23 21:08,71081
M&M,2025-12-30,3400.0,224.75,23600.0,1.65,159400.0,2025-12-23 21:08,58871
M&M,2025-12-30,3450.0,174.0,12000.0,2.35,96600.0,2025-12-23 21:08,48054
M&M,2025-12-30,3500.0,123.75,44000.0,4.3,384800.0,2025-12-23 21:08,37462
M&M,2025-12-30,3550.0,79.6,79400.0,9.45,177200.0,2025-12-23 21:08,29207
M&M,2025-12-30,3600.0,41.9,286800.0,22.0,475800.0,2025-12-23 21:08,22321
M&M,2025-12-30,3650.0,19.45,701200.0,49.5,227600.0,2025-12-23 21:08,18938
M&M,2025-12-30,3700.0,9.0,856800.0,89.95,359000.0,2025-12-23 21:08,20281
M&M,2025-12-30,3750.0,4.85,703200.0,132.15,216600.0,2025-12-23 21:08,25008
M&M,2025-12-30,3800.0,2.5,945200.0,179.45,229200.0,2025-12-23 21:08,34271
M&M,2025-12-30,3850.0,1.25,398800.0,230.85,93400.0,2025-12-23 21:08,48050
M&M,2025-12-30,3900.0,0.9,382200.0,270.3,37600.0,2025-12-23 21:08,66061
M&M,2025-12-30,3950.0,0.7,259000.0,318.9,40200.0,2025-12-23 21:08,87295
M&M,2025-12-30,4000.0,0.5,289200.0,374.0,49800.0,2025-12-23 21:08,109743
M&M,2025-12-30,4050.0,0.35,37600.0,0.0,0.0,2025-12-23 21:08,133302
M&M,2025-12-30,4100.0,0.2,121400.0,0.0,0.0,2025-12-23 21:08,158898
M&M,2025-12-30,4200.0,0.15,175800.0,0.0,0.0,2025-12-23 21:08,211305
M&M,2025-12-30,4300.0,0.05,88000.0,677.8,400.0,2025-12-23 21:08,265469
MANAPPURAM,2025-12-30,220.0,67.35,3000.0,0.0,0.0,2025-12-23 21:08,57827
MANAPPURAM,2025-12-30,225.0,0.0,0.0,0.05,36000.0,2025-12-23 21:08,51449
MANAPPURAM,2025-12-30,230.0,0.0,0.0,0.05,198000.0,2025-12-23 21:08,45070
MANAPPURAM,2025-12-30,235.0,49.9,9000.0,0.0,0.0,2025-12-23 21:08,38788
MANAPPURAM,2025-12-30,240.0,47.35,9000.0,0.1,171000.0,2025-12-23 21:08,32557
MANAPPURAM,2025-12-30,242.5,0.0,0.0,0.0,0.0,2025-12-23 21:08,29505
MANAPPURAM,2025-12-30,245.0,0.0,0.0,0.1,45000.0,2025-12-23 21:08,26412
MANAPPURAM,2025-12-30,247.5,0.0,0.0,0.65,30000.0,2025-12-23 21:08,23330
MANAPPURAM,2025-12-30,250.0,45.0,48000.0,0.1,747000.0,2025-12-23 21:08,20254
MANAPPURAM,2025-12-30,252.5,0.0,0.0,1.9,12000.0,2025-12-23 21:08,17587
MANAPPURAM,2025-12-30,255.0,0.0,0.0,0.15,615000.0,2025-12-23 21:08,14712
MANAPPURAM,2025-12-30,257.5,0.0,0.0,0.15,54000.0,2025-12-23 21:08,11984
MANAPPURAM,2025-12-30,260.0,35.45,90000.0,0.2,1014000.0,2025-12-23 21:08,9278
MANAPPURAM,2025-12-30,262.5,31.45,18000.0,0.35,48000.0,2025-12-23 21:08,7147
MANAPPURAM,2025-12-30,265.0,29.85,81000.0,0.25,945000.0,2025-12-23 21:08,4789
MANAPPURAM,2025-12-30,267.5,0.0,0.0,0.25,204000.0,2025-12-23 21:08,2851
MANAPPURAM,2025-12-30,270.0,25.2,243000.0,0.3,1083000.0,2025-12-23 21:08,741
MANAPPURAM,2025-12-30,272.5,22.15,69000.0,0.3,357000.0,2025-12-23 21:08,-452
MANAPPURAM,2025-12-30,275.0,19.2,354000.0,0.35,807000.0,2025-12-23 21:08,-1977
MANAPPURAM,2025-12-30,277.5,11.25,147000.0,0.45,579000.0,2025-12-23 21:08,-2703
MANAPPURAM,2025-12-30,280.0,16.65,1365000.0,0.55,1476000.0,2025-12-23 21:08,-3759
MANAPPURAM,2025-12-30,282.5,11.6,135000.0,0.65,456000.0,2025-12-23 21:08,-2052
MANAPPURAM,2025-12-30,285.0,12.0,876000.0,0.85,810000.0,2025-12-23 21:08,-2263
MANAPPURAM,2025-12-30,287.5,9.85,237000.0,1.25,405000.0,2025-12-23 21:08,-1197
MANAPPURAM,2025-12-30,290.0,7.7,2031000.0,1.8,900000.0,2025-12-23 21:08,-769
MANAPPURAM,2025-12-30,292.5,6.4,372000.0,2.6,420000.0,2025-12-23 21:08,1609
MANAPPURAM,2025-12-30,295.0,4.7,4557000.0,3.65,828000.0,2025-12-23 21:08,2913
MANAPPURAM,2025-12-30,297.5,3.6,372000.0,5.05,102000.0,2025-12-23 21:08,7274
MANAPPURAM,2025-12-30,300.0,2.7,4206000.0,6.3,360000.0,2025-12-23 21:08,9996
MANAPPURAM,2025-12-30,302.5,1.95,513000.0,0.0,0.0,2025-12-23 21:08,14687
MANAPPURAM,2025-12-30,305.0,1.4,960000.0,12.3,60000.0,2025-12-23 21:08,18697
MANAPPURAM,2025-12-30,307.5,1.05,69000.0,0.0,0.0,2025-12-23 21:08,22922
MANAPPURAM,2025-12-30,310.0,0.75,840000.0,27.55,36000.0,2025-12-23 21:08,27111
MANAPPURAM,2025-12-30,312.5,0.6,69000.0,0.0,0.0,2025-12-23 21:08,31476
MANAPPURAM,2025-12-30,315.0,0.5,972000.0,0.0,0.0,2025-12-23 21:08,35898
MANAPPURAM,2025-12-30,317.5,0.0,0.0,0.0,0.0,2025-12-23 21:08,40608
MANAPPURAM,2025-12-30,320.0,0.25,867000.0,0.0,0.0,2025-12-23 21:08,45269
MANAPPURAM,2025-12-30,322.5,0.0,0.0,29.2,0.0,2025-12-23 21:08,50169
MANAPPURAM,2025-12-30,325.0,0.15,198000.0,29.5,0.0,2025-12-23 21:08,55047
MANAPPURAM,2025-12-30,330.0,0.1,291000.0,0.0,0.0,2025-12-23 21:08,64905
MANAPPURAM,2025-12-30,335.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,74908
MANAPPURAM,2025-12-30,340.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,84909
MARICO,2025-12-30,600.0,142.05,8400.0,0.0,0.0,2025-12-23 21:08,32885
MARICO,2025-12-30,620.0,0.0,0.0,0.15,2400.0,2025-12-23 21:08,26194
MARICO,2025-12-30,640.0,92.1,2400.0,0.0,0.0,2025-12-23 21:08,19387
MARICO,2025-12-30,650.0,80.95,0.0,0.15,151200.0,2025-12-23 21:08,16008
MARICO,2025-12-30,660.0,73.4,3600.0,0.1,231600.0,2025-12-23 21:08,12757
MARICO,2025-12-30,670.0,0.0,0.0,0.2,459600.0,2025-12-23 21:08,9766
MARICO,2025-12-30,680.0,49.0,19200.0,0.2,163200.0,2025-12-23 21:08,7202
MARICO,2025-12-30,690.0,39.65,7200.0,0.25,428400.0,2025-12-23 21:08,4921
MARICO,2025-12-30,700.0,39.0,80400.0,0.4,334800.0,2025-12-23 21:08,3002
MARICO,2025-12-30,710.0,26.5,45600.0,0.7,448800.0,2025-12-23 21:08,1780
MARICO,2025-12-30,720.0,16.95,141600.0,1.65,424800.0,2025-12-23 21:08,843
