time,stock,atm_diff
10:33,BLUESTARCO,-591.76
10:33,BOSCHLTD,-673.0
10:33,BPCL,15523.7
10:33,BRITANNIA,2457.12
10:33,BSE,29949.75
10:33,CAMS,423.0
10:33,CANBK,40685.76
10:33,CDSL,2705.98
10:33,CGPOWER,-5771.33
10:33,CHOLAFIN,18616.0
10:33,CIPLA,10982.55
10:33,COALINDIA,31916.83
10:33,COFORGE,-12269.25
10:33,COLPAL,630.45
10:33,CONCOR,-3257.25
10:33,CROMPTON,-4833.9
10:33,CUMMINSIND,-5131.0
10:33,DABUR,14121.75
10:33,DALBHARAT,-2112.37
10:33,DELHIVERY,9562.43
10:33,DIVISLAB,23863.7
10:33,DIXON,15745.8
10:33,DLF,-22498.57
10:33,DMART,922.65
10:33,DRREDDY,78850.38
10:33,EICHERMOT,7097.4
10:33,ETERNAL,-99864.17
10:33,EXIDEIND,3704.31
10:33,FEDERALBNK,16689.0
10:33,FORTIS,11635.38
10:33,GAIL,-10096.69
10:33,GLENMARK,753.3
10:33,GMRAIRPORT,-872.43
10:33,GODREJCP,-698.4
10:33,GODREJPROP,-6448.97
10:33,GRASIM,5013.3
10:33,HAL,-16252.2
10:33,HAVELLS,-10536.8
10:33,HCLTECH,6874.28
10:33,HDFCAMC,3386.04
10:33,HDFCBANK,-42234.34
10:33,HDFCLIFE,-22702.02
10:33,HEROMOTOCO,-89827.5
10:33,HINDALCO,112458.64
10:33,HINDPETRO,1851.05
10:33,HINDUNILVR,67199.64
10:33,HINDZINC,-2685.69
10:33,HUDCO,-11238.47
10:33,ICICIBANK,-22590.26
10:33,ICICIGI,526.24
10:33,ICICIPRULI,-3195.78
10:33,IDEA,1969.85
10:33,IDFCFIRSTB,18747.37
10:33,IEX,-1582.88
10:33,IIFL,55093.83
10:33,INDHOTEL,2028.1
10:33,INDIANB,13163.8
10:33,INDIGO,-34583.1
10:33,INDUSINDBK,-20593.72
10:33,INDUSTOWER,17444.55
10:33,INFY,45605.92
10:33,INOXWIND,412.73
10:33,IOC,6808.13
10:33,IRCTC,20933.94
10:33,IREDA,-2816.3
10:33,IRFC,-16774.07
10:33,ITC,-22331.52
10:33,JINDALSTEL,7381.75
10:33,JIOFIN,-22624.27
10:33,JSWENERGY,-793.9
10:33,JSWSTEEL,-1098.63
10:33,JUBLFOOD,-3807.0
10:33,KALYANKJIL,-62182.41
10:33,KAYNES,-6197.5
10:33,KEI,-1948.97
10:33,KFINTECH,303.8
10:33,KOTAKBANK,13323.78
10:33,KPITTECH,4539.17
10:33,LAURUSLABS,23351.37
10:33,LICHSGFIN,-4254.0
10:33,LICI,5567.1
10:33,LODHA,-43.56
10:33,LT,493.85
10:33,LTF,46425.6
10:33,LTIM,8876.55
10:33,LUPIN,6145.33
10:33,M&M,28232.4
10:33,MANAPPURAM,1943.7
10:33,MANKIND,914.62
10:33,MARICO,-14734.8
10:33,MARUTI,-523.3
10:33,MAXHEALTH,7307.89
10:33,MAZDOCK,-357.16
10:33,MCX,-831.75
10:33,MFSL,-1356.64
10:33,MOTHERSON,-3094.43
10:33,MPHASIS,-8594.3
10:33,MUTHOOTFIN,-1125.3
10:33,NATIONALUM,50969.44
10:33,NAUKRI,-944.4
10:33,NBCC,-3443.57
10:33,NESTLEIND,3001.9
10:33,NHPC,-1697.92
10:33,NMDC,-9733.77
10:33,NTPC,27211.72
10:33,NUVAMA,-3586.0
10:33,NYKAA,-8652.34
10:33,OBEROIRLTY,-965.02
10:33,OFSS,-795.15
10:33,OIL,3904.04
10:33,ONGC,14723.23
10:33,PAGEIND,3618.3
10:33,PATANJALI,8.28
10:33,PAYTM,-23803.2
10:33,PERSISTENT,-27097.4
10:33,PETRONET,20129.46
10:33,PFC,10148.06
10:33,PGEL,623.96
10:33,PHOENIXLTD,2756.46
10:33,PIDILITIND,-446.8
10:33,PIIND,-228.38
10:33,PNB,507.04
10:33,PNBHOUSING,-190.32
10:33,POLICYBZR,6451.06
10:33,POLYCAB,12776.75
10:33,POWERGRID,5460.03
10:33,POWERINDIA,13267.75
10:33,PPLPHARMA,-251.34
10:33,PREMIERENE,-8476.08
10:33,PRESTIGE,-460.8
10:33,RBLBANK,11398.89
10:33,RECLTD,10448.9
10:33,RELIANCE,-132351.1
10:33,RVNL,-294.94
10:33,SAIL,29622.13
10:33,SAMMAANCAP,-983.41
10:33,SBICARD,1312.16
10:33,SBILIFE,-36067.8
10:33,SBIN,-3957.68
10:33,SHREECEM,1850.0
10:33,SHRIRAMFIN,33610.83
10:33,SIEMENS,316.75
10:33,SOLARINDS,-71.1
10:33,SONACOMS,3932.62
10:33,SRF,3708.12
10:33,SUNPHARMA,-5965.19
10:33,SUPREMEIND,-4862.02
10:33,SUZLON,1740.56
10:33,SWIGGY,-8163.35
10:33,SYNGENE,10210.2
10:33,TATACONSUM,10402.48
10:33,TATAELXSI,3283.8
10:33,TATAPOWER,-9384.76
10:33,TATASTEEL,63255.94
10:33,TATATECH,-1800.64
10:33,TCS,74901.33
10:33,TECHM,17555.28
10:33,TIINDIA,773.76
10:33,TITAN,10255.14
10:33,TORNTPHARM,-596.2
10:33,TORNTPOWER,-790.92
10:33,TRENT,-13923.8
10:33,TVSMOTOR,-2087.65
10:33,ULTRACEMCO,18351.1
10:33,UNIONBANK,18508.45
10:33,UNITDSPR,11941.6
10:33,UNOMINDA,-1218.14
10:33,UPL,58313.78
10:33,VBL,1349.44
10:33,VEDL,176677.38
10:33,VOLTAS,-40720.2
10:33,WAAREEENER,-15313.2
10:33,WIPRO,-16154.7
10:33,YESBANK,9756.07
10:33,ZYDUSLIFE,13059.0
